location,datetime,tempmax,dew,humidity,solarradiation
jayawardanapura,2019-02-15,30.2,24.0,87.0,239.0
jayawardanapura,2019-02-16,29.4,24.2,89.0,213.2
jayawardanapura,2019-02-17,29.5,24.3,88.0,212.1
jayawardanapura,2019-02-18,29.6,24.1,85.0,234.9
jayawardanapura,2019-02-19,30.5,24.1,85.0,257.0
jayawardanapura,2019-02-20,30.3,23.6,83.0,256.4
jayawardanapura,2019-02-21,32.8,21.7,72.0,270.6
jayawardanapura,2019-02-22,33.0,21.7,72.0,261.0
jayawardanapura,2019-02-23,29.9,21.6,75.0,237.5
jayawardanapura,2019-02-24,30.6,22.7,81.0,244.1
jayawardanapura,2019-02-25,31.1,22.9,78.0,261.3
jayawardanapura,2019-02-26,31.0,23.8,82.0,230.4
jayawardanapura,2019-02-27,29.2,23.5,83.0,176.6
jayawardanapura,2019-02-28,30.5,22.4,75.0,255.7
jayawardanapura,2019-03-01,31.4,22.8,77.0,248.4
jayawardanapura,2019-03-02,32.6,22.4,74.0,288.7
jayawardanapura,2019-03-03,32.8,23.3,79.0,254.5
jayawardanapura,2019-03-04,29.9,23.3,83.0,215.2
jayawardanapura,2019-03-05,30.5,23.4,80.0,225.3
jayawardanapura,2019-03-06,30.7,23.6,79.0,225.0
jayawardanapura,2019-03-07,31.5,23.6,78.0,257.9
jayawardanapura,2019-03-08,30.9,23.9,79.0,246.6
jayawardanapura,2019-03-09,30.8,23.7,82.0,222.1
jayawardanapura,2019-03-10,31.5,22.9,78.0,282.1
jayawardanapura,2019-03-11,31.6,22.6,78.0,277.1
jayawardanapura,2019-03-12,31.0,22.4,77.0,263.3
jayawardanapura,2019-03-13,31.0,22.6,76.0,235.9
jayawardanapura,2019-03-14,32.0,22.5,72.0,273.7
jayawardanapura,2019-03-15,32.0,22.7,72.0,244.2
jayawardanapura,2019-03-16,31.9,23.0,76.0,263.3
jayawardanapura,2019-03-17,31.9,23.2,80.0,241.5
jayawardanapura,2019-03-18,32.4,23.6,84.0,217.7
jayawardanapura,2019-03-19,31.2,23.7,81.0,280.5
jayawardanapura,2019-03-20,31.8,23.7,78.0,262.6
jayawardanapura,2019-03-21,31.5,23.0,78.0,277.8
jayawardanapura,2019-03-22,32.2,23.6,78.0,281.5
jayawardanapura,2019-03-23,31.6,24.4,82.0,255.6
jayawardanapura,2019-03-24,32.5,23.3,78.0,292.0
jayawardanapura,2019-03-25,32.8,23.2,77.0,296.2
jayawardanapura,2019-03-26,33.4,22.3,72.0,292.0
jayawardanapura,2019-03-27,32.6,22.9,73.0,297.1
jayawardanapura,2019-03-28,32.5,22.6,73.0,273.6
jayawardanapura,2019-03-29,31.9,22.5,75.0,258.8
jayawardanapura,2019-03-30,31.7,23.0,75.0,240.4
jayawardanapura,2019-03-31,32.0,22.6,72.0,273.6
jayawardanapura,2019-04-01,32.5,22.3,70.0,289.6
jayawardanapura,2019-04-02,31.4,21.7,70.0,261.9
jayawardanapura,2019-04-03,33.3,21.7,67.0,276.9
jayawardanapura,2019-04-04,33.7,21.5,66.0,290.2
jayawardanapura,2019-04-05,32.7,22.5,69.0,295.2
jayawardanapura,2019-04-06,32.0,23.0,72.0,280.0
jayawardanapura,2019-04-07,32.5,23.2,71.0,268.9
jayawardanapura,2019-04-08,33.0,23.2,70.0,264.1
jayawardanapura,2019-04-09,32.7,23.7,74.0,268.1
jayawardanapura,2019-04-10,33.0,23.7,73.0,263.2
jayawardanapura,2019-04-11,31.3,23.9,79.0,271.2
jayawardanapura,2019-04-12,31.5,24.4,79.0,255.6
jayawardanapura,2019-04-13,32.0,24.5,79.0,236.7
jayawardanapura,2019-04-14,32.5,24.1,78.0,242.2
jayawardanapura,2019-04-15,32.2,24.2,80.0,252.2
jayawardanapura,2019-04-16,32.0,24.2,81.0,204.0
jayawardanapura,2019-04-17,31.0,24.7,87.0,169.6
jayawardanapura,2019-04-18,31.5,24.8,85.0,237.4
jayawardanapura,2019-04-19,30.7,24.6,84.0,228.9
jayawardanapura,2019-04-20,30.5,24.7,87.0,189.4
jayawardanapura,2019-04-21,29.5,24.6,85.0,148.3
jayawardanapura,2019-04-22,31.5,24.9,86.0,222.4
jayawardanapura,2019-04-23,31.0,24.5,83.0,244.0
jayawardanapura,2019-04-24,30.7,24.3,82.0,239.5
jayawardanapura,2019-04-25,30.1,24.9,84.0,216.5
jayawardanapura,2019-04-26,30.5,25.0,86.0,118.6
jayawardanapura,2019-04-27,30.4,25.1,83.0,107.8
jayawardanapura,2019-04-28,30.5,25.4,86.0,199.0
jayawardanapura,2019-04-29,29.1,24.9,90.0,131.1
jayawardanapura,2019-04-30,28.4,25.1,89.0,139.6
jayawardanapura,2019-05-01,30.1,25.1,83.0,188.9
jayawardanapura,2019-05-02,30.0,25.5,86.0,190.1
jayawardanapura,2019-05-03,28.8,25.0,88.0,114.5
jayawardanapura,2019-05-04,30.3,24.7,83.0,200.3
jayawardanapura,2019-05-05,31.1,24.4,78.0,247.6
jayawardanapura,2019-05-06,30.6,23.8,77.0,257.3
jayawardanapura,2019-05-07,30.8,23.9,76.0,244.2
jayawardanapura,2019-05-08,31.0,23.1,70.0,262.3
jayawardanapura,2019-05-09,30.8,23.3,72.0,213.8
jayawardanapura,2019-05-10,30.8,24.4,76.0,222.0
jayawardanapura,2019-05-11,30.8,24.4,78.0,235.9
jayawardanapura,2019-05-12,30.0,25.2,86.0,194.8
jayawardanapura,2019-05-13,30.4,24.9,83.0,207.8
jayawardanapura,2019-05-14,29.0,25.2,87.0,166.8
jayawardanapura,2019-05-15,31.1,24.7,79.0,243.1
jayawardanapura,2019-05-16,29.4,25.1,87.0,195.6
jayawardanapura,2019-05-17,29.5,25.0,87.0,213.5
jayawardanapura,2019-05-18,29.6,24.9,87.0,194.3
jayawardanapura,2019-05-19,30.0,25.0,86.0,208.8
jayawardanapura,2019-05-20,30.2,24.7,84.0,244.8
jayawardanapura,2019-05-21,30.1,24.5,84.0,239.2
jayawardanapura,2019-05-22,29.6,24.2,83.0,174.8
jayawardanapura,2019-05-23,30.0,24.5,87.0,207.1
jayawardanapura,2019-05-24,28.6,24.3,85.0,164.4
jayawardanapura,2019-05-25,29.5,24.4,84.0,198.5
jayawardanapura,2019-05-26,30.3,24.7,81.0,224.3
jayawardanapura,2019-05-27,30.1,25.2,85.0,218.2
jayawardanapura,2019-05-28,29.8,25.6,87.0,201.2
jayawardanapura,2019-05-29,29.5,25.4,88.0,169.2
jayawardanapura,2019-05-30,30.6,25.3,84.0,206.1
jayawardanapura,2019-05-31,29.5,24.7,84.0,173.1
jayawardanapura,2019-06-01,30.9,24.3,77.0,253.8
jayawardanapura,2019-06-02,29.6,24.9,83.0,178.8
jayawardanapura,2019-06-03,30.6,24.8,84.0,182.0
jayawardanapura,2019-06-04,28.9,24.6,89.0,170.3
jayawardanapura,2019-06-05,29.4,24.8,89.0,176.1
jayawardanapura,2019-06-06,28.3,24.8,88.0,159.0
jayawardanapura,2019-06-07,29.0,24.7,88.0,127.0
jayawardanapura,2019-06-08,30.1,24.9,85.0,202.6
jayawardanapura,2019-06-09,29.5,24.9,86.0,202.4
jayawardanapura,2019-06-10,30.1,24.8,85.0,211.8
jayawardanapura,2019-06-11,29.9,24.7,82.0,202.7
jayawardanapura,2019-06-12,29.5,24.9,85.0,175.5
jayawardanapura,2019-06-13,29.6,25.2,85.0,193.2
jayawardanapura,2019-06-14,28.8,25.4,90.0,130.2
jayawardanapura,2019-06-15,30.4,25.4,87.0,223.1
jayawardanapura,2019-06-16,29.2,25.2,87.0,162.0
jayawardanapura,2019-06-17,29.6,25.2,84.0,197.7
jayawardanapura,2019-06-18,29.9,25.1,82.0,208.0
jayawardanapura,2019-06-19,29.8,24.7,80.0,220.3
jayawardanapura,2019-06-20,29.1,24.9,85.0,178.9
jayawardanapura,2019-06-21,29.1,24.6,83.0,168.9
jayawardanapura,2019-06-22,28.9,24.5,83.0,178.8
jayawardanapura,2019-06-23,29.1,24.7,84.0,163.4
jayawardanapura,2019-06-24,29.5,24.9,84.0,194.4
jayawardanapura,2019-06-25,29.1,24.9,85.0,202.1
jayawardanapura,2019-06-26,29.3,24.4,81.0,216.8
jayawardanapura,2019-06-27,29.6,24.3,80.0,248.5
jayawardanapura,2019-06-28,29.6,24.3,80.0,251.6
jayawardanapura,2019-06-29,29.8,24.1,79.0,256.3
jayawardanapura,2019-06-30,29.8,24.6,81.0,235.0
jayawardanapura,2019-07-01,29.9,24.5,80.0,253.3
jayawardanapura,2019-07-02,29.8,23.8,78.0,215.2
jayawardanapura,2019-07-03,29.7,24.3,81.0,242.0
jayawardanapura,2019-07-04,29.1,24.5,83.0,212.0
jayawardanapura,2019-07-05,29.4,24.6,83.0,222.6
jayawardanapura,2019-07-06,30.0,24.3,79.0,249.0
jayawardanapura,2019-07-07,30.3,24.4,80.0,267.0
jayawardanapura,2019-07-08,30.1,24.7,82.0,257.7
jayawardanapura,2019-07-09,28.4,24.5,88.0,205.1
jayawardanapura,2019-07-10,29.4,24.4,88.0,188.0
jayawardanapura,2019-07-11,30.1,24.8,86.0,219.1
jayawardanapura,2019-07-12,29.0,24.9,88.0,202.5
jayawardanapura,2019-07-13,29.1,24.1,87.0,213.7
jayawardanapura,2019-07-14,29.1,24.1,85.0,223.9
jayawardanapura,2019-07-15,29.5,24.1,83.0,235.8
jayawardanapura,2019-07-16,29.1,24.2,83.0,199.2
jayawardanapura,2019-07-17,29.1,24.2,83.0,193.6
jayawardanapura,2019-07-18,27.9,23.8,84.0,144.7
jayawardanapura,2019-07-19,28.8,23.6,80.0,240.4
jayawardanapura,2019-07-20,28.3,23.7,80.0,159.2
jayawardanapura,2019-07-21,28.8,24.4,87.0,192.5
jayawardanapura,2019-07-22,28.6,24.0,84.0,142.8
jayawardanapura,2019-07-23,29.0,24.0,82.0,270.5
jayawardanapura,2019-07-24,28.8,23.9,83.0,223.2
jayawardanapura,2019-07-25,28.5,24.1,88.0,193.8
jayawardanapura,2019-07-26,28.5,24.1,85.0,218.6
jayawardanapura,2019-07-27,29.1,24.1,85.0,249.6
jayawardanapura,2019-07-28,29.0,24.0,83.0,251.3
jayawardanapura,2019-07-29,28.8,23.8,82.0,232.7
jayawardanapura,2019-07-30,29.0,24.2,85.0,253.7
jayawardanapura,2019-07-31,29.1,24.4,84.0,221.7
jayawardanapura,2019-08-01,28.2,24.7,88.0,188.8
jayawardanapura,2019-08-02,28.7,24.6,87.0,180.8
jayawardanapura,2019-08-03,29.9,24.5,84.0,255.5
jayawardanapura,2019-08-04,29.6,24.6,85.0,181.8
jayawardanapura,2019-08-05,28.2,24.5,86.0,149.7
jayawardanapura,2019-08-06,28.4,24.5,85.0,179.6
jayawardanapura,2019-08-07,28.8,24.5,84.0,206.1
jayawardanapura,2019-08-08,27.6,24.1,89.0,126.1
jayawardanapura,2019-08-09,27.8,24.5,89.0,129.4
jayawardanapura,2019-08-10,27.4,24.6,91.0,136.3
jayawardanapura,2019-08-11,29.1,24.7,87.0,187.0
jayawardanapura,2019-08-12,28.5,24.4,85.0,203.7
jayawardanapura,2019-08-13,27.8,24.2,87.0,106.3
jayawardanapura,2019-08-14,28.6,24.2,85.0,179.0
jayawardanapura,2019-08-15,28.9,24.3,84.0,210.5
jayawardanapura,2019-08-16,28.0,24.3,87.0,123.6
jayawardanapura,2019-08-17,27.9,24.2,88.0,116.0
jayawardanapura,2019-08-18,29.0,24.2,87.0,227.6
jayawardanapura,2019-08-19,28.6,24.4,88.0,233.7
jayawardanapura,2019-08-20,28.6,24.5,87.0,234.6
jayawardanapura,2019-08-21,28.2,24.2,88.0,204.9
jayawardanapura,2019-08-22,27.2,23.7,89.0,150.5
jayawardanapura,2019-08-23,27.5,23.7,89.0,148.8
jayawardanapura,2019-08-24,28.8,23.8,87.0,214.0
jayawardanapura,2019-08-25,27.7,24.0,89.0,188.9
jayawardanapura,2019-08-26,27.0,23.8,90.0,105.7
jayawardanapura,2019-08-27,28.4,23.8,86.0,209.2
jayawardanapura,2019-08-28,28.0,24.0,87.0,180.5
jayawardanapura,2019-08-29,27.2,23.6,88.0,159.1
jayawardanapura,2019-08-30,28.2,23.4,84.0,127.8
jayawardanapura,2019-08-31,28.4,24.2,86.0,223.8
jayawardanapura,2019-09-01,27.7,24.2,90.0,181.3
jayawardanapura,2019-09-02,28.3,24.2,88.0,199.4
jayawardanapura,2019-09-03,28.4,24.6,89.0,216.7
jayawardanapura,2019-09-04,29.0,24.2,84.0,230.2
jayawardanapura,2019-09-05,28.3,24.1,86.0,210.9
jayawardanapura,2019-09-06,27.7,24.4,89.0,171.6
jayawardanapura,2019-09-07,29.2,24.7,87.0,254.0
jayawardanapura,2019-09-08,29.5,24.6,84.0,282.3
jayawardanapura,2019-09-09,29.4,24.7,83.0,255.6
jayawardanapura,2019-09-10,28.9,24.6,87.0,195.2
jayawardanapura,2019-09-11,27.3,24.0,90.0,159.7
jayawardanapura,2019-09-12,27.0,24.0,89.0,126.9
jayawardanapura,2019-09-13,27.9,24.0,89.0,170.8
jayawardanapura,2019-09-14,28.4,24.1,87.0,207.9
jayawardanapura,2019-09-15,27.4,24.0,91.0,175.1
jayawardanapura,2019-09-16,27.0,23.7,89.0,140.2
jayawardanapura,2019-09-17,27.9,24.1,88.0,204.8
jayawardanapura,2019-09-18,28.1,24.4,88.0,197.2
jayawardanapura,2019-09-19,27.8,24.5,91.0,193.0
jayawardanapura,2019-09-20,27.8,24.1,90.0,189.6
jayawardanapura,2019-09-21,28.6,24.4,88.0,245.9
jayawardanapura,2019-09-22,28.7,24.2,88.0,181.6
jayawardanapura,2019-09-23,27.4,24.0,90.0,114.9
jayawardanapura,2019-09-24,26.3,23.9,94.0,69.3
jayawardanapura,2019-09-25,26.6,24.0,93.0,63.4
jayawardanapura,2019-09-26,29.1,22.9,85.0,204.1
jayawardanapura,2019-09-27,29.3,23.7,87.0,202.2
jayawardanapura,2019-09-28,30.1,23.7,90.0,197.6
jayawardanapura,2019-09-29,28.0,23.5,89.0,158.6
jayawardanapura,2019-09-30,29.5,23.6,89.0,209.3
jayawardanapura,2019-10-01,28.5,23.7,90.0,223.1
jayawardanapura,2019-10-02,29.6,23.8,88.0,174.7
jayawardanapura,2019-10-03,28.4,24.1,91.0,200.4
jayawardanapura,2019-10-04,29.0,23.8,88.0,228.2
jayawardanapura,2019-10-05,27.7,23.9,91.0,192.3
jayawardanapura,2019-10-06,27.2,23.7,91.0,143.6
jayawardanapura,2019-10-07,27.3,23.6,88.0,167.4
jayawardanapura,2019-10-08,28.0,23.9,91.0,179.1
jayawardanapura,2019-10-09,28.1,23.8,89.0,212.3
jayawardanapura,2019-10-10,28.5,23.9,88.0,197.7
jayawardanapura,2019-10-11,28.3,24.1,91.0,156.9
jayawardanapura,2019-10-12,28.7,23.9,90.0,198.9
jayawardanapura,2019-10-13,28.5,23.9,90.0,208.4
jayawardanapura,2019-10-14,29.8,23.9,89.0,228.4
jayawardanapura,2019-10-15,28.6,23.9,91.0,180.8
jayawardanapura,2019-10-16,28.5,23.5,90.0,134.7
jayawardanapura,2019-10-17,29.0,24.2,90.0,204.2
jayawardanapura,2019-10-18,29.5,23.8,89.0,223.8
jayawardanapura,2019-10-19,29.5,23.8,90.0,181.0
jayawardanapura,2019-10-20,27.8,24.1,92.0,149.5
jayawardanapura,2019-10-21,26.5,24.0,92.0,105.4
jayawardanapura,2019-10-22,28.5,23.5,86.0,154.9
jayawardanapura,2019-10-23,28.8,24.3,88.0,173.9
jayawardanapura,2019-10-24,25.1,23.3,95.0,52.5
jayawardanapura,2019-10-25,28.2,22.7,86.0,141.6
jayawardanapura,2019-10-26,28.9,23.6,89.0,117.1
jayawardanapura,2019-10-27,29.5,23.3,87.0,179.8
jayawardanapura,2019-10-28,26.4,23.2,91.0,78.1
jayawardanapura,2019-10-29,29.0,23.3,89.0,151.1
jayawardanapura,2019-10-30,27.1,23.5,90.0,91.2
jayawardanapura,2019-10-31,27.1,23.7,91.0,117.3
jayawardanapura,2019-11-01,29.4,24.0,87.0,241.8
jayawardanapura,2019-11-02,29.1,23.8,89.0,196.7
jayawardanapura,2019-11-03,28.6,23.5,91.0,184.7
jayawardanapura,2019-11-04,28.6,24.0,90.0,216.2
jayawardanapura,2019-11-05,29.0,24.0,88.0,206.4
jayawardanapura,2019-11-06,29.1,24.1,87.0,232.1
jayawardanapura,2019-11-07,29.5,24.4,87.0,240.7
jayawardanapura,2019-11-08,29.1,24.5,90.0,213.2
jayawardanapura,2019-11-09,28.0,24.3,91.0,179.1
jayawardanapura,2019-11-10,28.5,24.3,92.0,182.9
jayawardanapura,2019-11-11,28.9,24.0,89.0,226.3
jayawardanapura,2019-11-12,29.4,24.0,89.0,242.3
jayawardanapura,2019-11-13,29.1,23.8,87.0,224.9
jayawardanapura,2019-11-14,29.0,23.9,86.0,219.5
jayawardanapura,2019-11-15,28.7,24.5,90.0,201.7
jayawardanapura,2019-11-16,28.8,24.0,89.0,204.7
jayawardanapura,2019-11-17,29.2,24.2,89.0,231.9
jayawardanapura,2019-11-18,28.9,23.7,89.0,237.2
jayawardanapura,2019-11-19,28.6,23.7,91.0,175.4
jayawardanapura,2019-11-20,28.4,23.7,88.0,215.5
jayawardanapura,2019-11-21,29.4,23.9,89.0,232.3
jayawardanapura,2019-11-22,30.0,23.9,90.0,184.9
jayawardanapura,2019-11-23,30.2,23.7,89.0,182.8
jayawardanapura,2019-11-24,29.5,23.8,89.0,169.8
jayawardanapura,2019-11-25,27.2,24.0,92.0,138.1
jayawardanapura,2019-11-26,30.1,23.9,90.0,204.2
jayawardanapura,2019-11-27,30.0,24.4,88.0,207.8
jayawardanapura,2019-11-28,28.7,24.4,91.0,145.3
jayawardanapura,2019-11-29,27.4,24.3,92.0,132.9
jayawardanapura,2019-11-30,27.0,23.9,92.0,98.3
jayawardanapura,2019-12-01,29.0,23.8,88.0,148.1
jayawardanapura,2019-12-02,29.6,24.2,89.0,163.9
jayawardanapura,2019-12-03,28.3,24.0,89.0,120.3
jayawardanapura,2019-12-04,29.5,23.9,90.0,120.7
jayawardanapura,2019-12-05,28.1,23.9,91.0,136.3
jayawardanapura,2019-12-06,30.0,23.8,88.0,151.1
jayawardanapura,2019-12-07,29.6,23.9,90.0,180.5
jayawardanapura,2019-12-08,30.5,23.2,85.0,209.9
jayawardanapura,2019-12-09,28.6,22.0,81.0,130.9
jayawardanapura,2019-12-10,30.0,23.5,88.0,186.5
jayawardanapura,2019-12-11,28.1,23.2,90.0,111.1
jayawardanapura,2019-12-12,29.9,23.1,86.0,199.4
jayawardanapura,2019-12-13,28.4,23.8,90.0,207.2
jayawardanapura,2019-12-14,28.9,23.8,89.0,209.0
jayawardanapura,2019-12-15,29.5,23.2,87.0,211.7
jayawardanapura,2019-12-16,29.5,23.0,85.0,218.3
jayawardanapura,2019-12-17,30.2,23.0,87.0,181.8
jayawardanapura,2019-12-18,29.1,23.6,88.0,181.9
jayawardanapura,2019-12-19,29.1,23.7,87.0,150.9
jayawardanapura,2019-12-20,28.0,23.7,91.0,137.0
jayawardanapura,2019-12-21,30.1,23.7,89.0,171.5
jayawardanapura,2019-12-22,29.5,24.0,89.0,181.3
jayawardanapura,2019-12-23,29.2,23.6,87.0,194.5
jayawardanapura,2019-12-24,28.6,24.1,89.0,198.9
jayawardanapura,2019-12-25,29.5,24.1,89.0,217.2
jayawardanapura,2019-12-26,31.0,23.3,84.0,229.5
jayawardanapura,2019-12-27,30.4,22.7,82.0,238.6
jayawardanapura,2019-12-28,30.9,22.2,78.0,235.3
jayawardanapura,2019-12-29,31.0,21.4,76.0,248.5
jayawardanapura,2019-12-30,29.5,22.6,83.0,208.3
jayawardanapura,2019-12-31,30.2,23.7,85.0,238.7
jayawardanapura,2020-01-01,29.0,24.4,88.0,215.9
jayawardanapura,2020-01-02,30.0,24.2,87.0,215.5
jayawardanapura,2020-01-03,29.1,24.4,88.0,223.2
jayawardanapura,2020-01-04,28.9,24.3,88.0,208.8
jayawardanapura,2020-01-05,29.5,24.1,88.0,220.9
jayawardanapura,2020-01-06,30.3,23.7,86.0,222.7
jayawardanapura,2020-01-07,30.6,22.5,78.0,210.7
jayawardanapura,2020-01-08,30.9,21.6,72.0,224.0
jayawardanapura,2020-01-09,30.5,21.3,76.0,259.2
jayawardanapura,2020-01-10,29.4,21.5,81.0,251.0
jayawardanapura,2020-01-11,31.4,21.1,73.0,242.0
jayawardanapura,2020-01-12,30.5,21.5,72.0,214.5
jayawardanapura,2020-01-13,31.0,19.3,66.0,268.0
jayawardanapura,2020-01-14,30.3,17.5,63.0,274.8
jayawardanapura,2020-01-15,30.3,19.3,71.0,241.9
jayawardanapura,2020-01-16,29.8,21.8,78.0,260.4
jayawardanapura,2020-01-17,29.2,23.1,82.0,225.8
jayawardanapura,2020-01-18,29.8,23.6,83.0,217.7
jayawardanapura,2020-01-19,30.5,23.5,81.0,237.4
jayawardanapura,2020-01-20,31.0,23.6,82.0,224.1
jayawardanapura,2020-01-21,31.6,23.2,80.0,217.3
jayawardanapura,2020-01-22,32.3,23.1,78.0,194.4
jayawardanapura,2020-01-23,32.1,23.2,77.0,229.0
jayawardanapura,2020-01-24,33.0,22.7,74.0,212.4
jayawardanapura,2020-01-25,33.2,21.7,71.0,251.6
jayawardanapura,2020-01-26,32.5,21.0,71.0,274.1
jayawardanapura,2020-01-27,30.9,22.2,79.0,255.8
jayawardanapura,2020-01-28,30.0,21.4,77.0,254.2
jayawardanapura,2020-01-29,29.5,21.6,77.0,280.1
jayawardanapura,2020-01-30,30.7,22.1,79.0,265.9
jayawardanapura,2020-01-31,30.2,22.2,78.0,276.8
jayawardanapura,2020-02-01,31.5,21.1,72.0,278.4
jayawardanapura,2020-02-02,29.2,22.6,79.0,225.7
jayawardanapura,2020-02-03,31.9,22.1,76.0,257.0
jayawardanapura,2020-02-04,31.1,22.0,75.0,259.4
jayawardanapura,2020-02-05,31.4,22.3,75.0,245.9
jayawardanapura,2020-02-06,31.0,22.4,76.0,271.9
jayawardanapura,2020-02-07,30.2,22.4,78.0,249.6
jayawardanapura,2020-02-08,30.4,22.4,78.0,263.6
jayawardanapura,2020-02-09,30.9,20.9,71.0,283.6
jayawardanapura,2020-02-10,31.5,19.4,63.0,262.8
jayawardanapura,2020-02-11,33.2,20.5,65.0,274.2
jayawardanapura,2020-02-12,35.5,21.4,64.0,227.5
jayawardanapura,2020-02-13,34.8,22.0,69.0,213.1
jayawardanapura,2020-02-14,30.8,22.4,75.0,194.0
jayawardanapura,2020-02-15,30.9,23.4,81.0,212.9
jayawardanapura,2020-02-16,31.0,23.4,81.0,257.0
jayawardanapura,2020-02-17,33.2,22.1,73.0,273.6
jayawardanapura,2020-02-18,31.8,20.4,68.0,264.5
jayawardanapura,2020-02-19,31.9,21.1,72.0,291.3
jayawardanapura,2020-02-20,32.4,21.3,70.0,268.2
jayawardanapura,2020-02-21,32.8,22.8,72.0,234.9
jayawardanapura,2020-02-22,33.8,22.6,70.0,238.5
jayawardanapura,2020-02-23,34.2,22.1,70.0,245.3
jayawardanapura,2020-02-24,32.3,22.1,72.0,269.2
jayawardanapura,2020-02-25,34.2,23.0,75.0,273.5
jayawardanapura,2020-02-26,32.0,23.8,78.0,268.1
jayawardanapura,2020-02-27,34.4,23.1,75.0,289.1
jayawardanapura,2020-02-28,32.2,22.7,73.0,287.3
jayawardanapura,2020-02-29,33.2,21.7,69.0,257.3
jayawardanapura,2020-03-01,32.2,22.0,72.0,297.7
jayawardanapura,2020-03-02,30.5,23.2,78.0,248.4
jayawardanapura,2020-03-03,31.4,22.6,76.0,281.3
jayawardanapura,2020-03-04,31.5,22.7,76.0,269.7
jayawardanapura,2020-03-05,31.8,23.7,79.0,262.4
jayawardanapura,2020-03-06,31.5,23.5,77.0,251.8
jayawardanapura,2020-03-07,31.5,23.4,77.0,261.4
jayawardanapura,2020-03-08,31.3,23.6,79.0,256.0
jayawardanapura,2020-03-09,33.0,23.7,76.0,286.7
jayawardanapura,2020-03-10,31.4,23.9,78.0,242.6
jayawardanapura,2020-03-11,31.8,23.8,77.0,243.8
jayawardanapura,2020-03-12,30.9,23.9,79.0,232.4
jayawardanapura,2020-03-13,31.7,23.4,75.0,259.9
jayawardanapura,2020-03-14,31.8,24.1,80.0,245.2
jayawardanapura,2020-03-15,31.9,23.7,77.0,263.1
jayawardanapura,2020-03-16,32.1,24.0,80.0,269.9
jayawardanapura,2020-03-17,31.2,24.8,87.0,241.1
jayawardanapura,2020-03-18,30.5,24.3,82.0,165.8
jayawardanapura,2020-03-19,30.6,25.0,86.0,226.3
jayawardanapura,2020-03-20,30.8,24.5,83.0,247.4
jayawardanapura,2020-03-21,31.1,23.5,79.0,264.1
jayawardanapura,2020-03-22,31.2,22.1,74.0,290.5
jayawardanapura,2020-03-23,32.1,22.7,74.0,282.1
jayawardanapura,2020-03-24,32.5,23.4,77.0,272.8
jayawardanapura,2020-03-25,32.3,23.3,76.0,261.3
jayawardanapura,2020-03-26,32.4,22.8,76.0,273.2
jayawardanapura,2020-03-27,33.1,21.9,71.0,288.3
jayawardanapura,2020-03-28,31.9,23.0,74.0,282.9
jayawardanapura,2020-03-29,31.0,23.6,76.0,230.1
jayawardanapura,2020-03-30,31.9,24.0,80.0,239.8
jayawardanapura,2020-03-31,30.3,24.4,84.0,228.6
jayawardanapura,2020-04-01,31.6,23.7,80.0,288.4
jayawardanapura,2020-04-02,31.8,22.8,76.0,299.4
jayawardanapura,2020-04-03,31.8,23.2,77.0,279.5
jayawardanapura,2020-04-04,32.0,24.1,82.0,243.2
jayawardanapura,2020-04-05,31.9,24.1,81.0,284.0
jayawardanapura,2020-04-06,31.1,24.1,80.0,257.9
jayawardanapura,2020-04-07,30.2,24.3,81.0,243.1
jayawardanapura,2020-04-08,30.8,24.8,84.0,246.2
jayawardanapura,2020-04-09,31.2,24.9,84.0,264.7
jayawardanapura,2020-04-10,31.2,24.7,84.0,252.5
jayawardanapura,2020-04-11,31.0,24.6,85.0,257.8
jayawardanapura,2020-04-12,30.9,24.4,83.0,260.0
jayawardanapura,2020-04-13,30.7,24.3,83.0,260.0
jayawardanapura,2020-04-14,31.0,24.0,82.0,271.0
jayawardanapura,2020-04-15,30.9,23.9,83.0,273.1
jayawardanapura,2020-04-16,32.0,24.0,83.0,278.6
jayawardanapura,2020-04-17,32.5,24.0,81.0,274.9
jayawardanapura,2020-04-18,32.8,24.6,83.0,266.9
jayawardanapura,2020-04-19,32.0,24.9,84.0,250.3
jayawardanapura,2020-04-20,32.5,24.7,80.0,267.8
jayawardanapura,2020-04-21,31.9,25.0,83.0,247.9
jayawardanapura,2020-04-22,31.1,24.2,82.0,231.4
jayawardanapura,2020-04-23,30.7,24.5,85.0,218.1
jayawardanapura,2020-04-24,29.4,24.4,85.0,188.5
jayawardanapura,2020-04-25,31.4,25.2,83.0,239.4
jayawardanapura,2020-04-26,30.6,25.3,85.0,226.1
jayawardanapura,2020-04-27,31.2,25.6,85.0,254.8
jayawardanapura,2020-04-28,31.5,25.2,85.0,185.4
jayawardanapura,2020-04-29,30.0,25.6,88.0,212.4
jayawardanapura,2020-04-30,31.4,25.6,85.0,231.2
jayawardanapura,2020-05-01,31.6,25.3,84.0,228.2
jayawardanapura,2020-05-02,31.9,25.4,81.0,227.9
jayawardanapura,2020-05-03,31.8,25.8,84.0,236.0
jayawardanapura,2020-05-04,29.8,25.2,87.0,186.3
jayawardanapura,2020-05-05,30.8,25.0,85.0,225.7
jayawardanapura,2020-05-06,29.4,25.1,88.0,180.7
jayawardanapura,2020-05-07,30.9,24.9,85.0,232.2
jayawardanapura,2020-05-08,30.9,24.8,85.0,211.5
jayawardanapura,2020-05-09,30.0,25.1,86.0,170.9
